id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
KOGD119,KOGD,2020.3251375607165,119,-1356671.02830,6098368.09750,1280387.74120,47,886290.0310,1291158.4250,11.658062991968,102.542040816118,36.0236,55.8634
KOGD120,KOGD,2020.327868852459,120,-1356671.04870,6098368.10850,1280387.74490,47,886290.0485,1291158.4258,11.658062997020,102.542040976836,36.0392,55.8790
KOGD121,KOGD,2020.3306010928961,121,-1356671.03080,6098368.13600,1280387.74780,47,886290.0251,1291158.4237,11.658062980760,102.542040761824,36.0623,55.9021
KOGD122,KOGD,2020.3333342820279,122,-1356671.04160,6098368.08490,1280387.74340,47,886290.0467,1291158.4292,11.658063028637,102.542040960276,36.0148,55.8546
KOGD123,KOGD,2020.3360655737704,123,-1356671.05300,6098368.09840,1280387.74130,47,886290.0549,1291158.4241,11.658062981451,102.542041035445,36.0297,55.8695
KOGD124,KOGD,2020.3387987629023,124,-1356671.10600,6098368.09890,1280387.74580,47,886290.1066,1291158.4268,11.658062999376,102.542041508917,36.0424,55.8822
KOGD125,KOGD,2020.3415300546449,125,-1356671.02290,6098368.11860,1280387.74680,47,886290.0211,1291158.4264,11.658063006066,102.542040725754,36.0437,55.8836
KOGD126,KOGD,2020.344262295082,126,-1356671.05120,6098368.10670,1280387.74170,47,886290.0514,1291158.4229,11.658062970907,102.542041002801,36.0374,55.8772
KOGD127,KOGD,2020.3469954842137,127,-1356671.04750,6098368.12130,1280387.74950,47,886290.0445,1291158.4278,11.658063015398,102.542040940602,36.0521,55.8919
KOGD128,KOGD,2020.3497277246508,128,-1356671.05700,6098368.13130,1280387.74900,47,886290.0517,1291158.4250,11.658062989371,102.542041005732,36.0636,55.9034
KOGD129,KOGD,2020.352459965088,129,-1356671.04820,6098368.13130,1280387.75050,47,886290.0431,1291158.4267,11.658063006142,102.542040926953,36.0620,55.9018
KOGD130,KOGD,2020.3551912568305,130,-1356671.05940,6098368.12180,1280387.74840,47,886290.0561,1291158.4262,11.658063000047,102.542041046137,36.0549,55.8947
KOGD131,KOGD,2020.3579244459625,131,-1356671.05720,6098368.12580,1280387.75010,47,886290.0531,1291158.4271,11.658063008838,102.542041018476,36.0586,55.8984
KOGD132,KOGD,2020.360655737705,132,-1356671.05110,6098368.11110,1280387.75010,47,886290.0503,1291158.4303,11.658063037469,102.542040993143,36.0432,55.8830
KOGD133,KOGD,2020.3633898755313,133,-1356671.05160,6098368.09010,1280387.73600,47,886290.0554,1291158.4206,11.658062949883,102.542041039442,36.0204,55.8602
KOGD134,KOGD,2020.3661202185792,134,-1356671.05090,6098368.11810,1280387.74700,47,886290.0486,1291158.4258,11.658062997621,102.542040977412,36.0493,55.8891
KOGD135,KOGD,2020.368853407711,135,-1356671.13410,6098368.10330,1280387.74520,47,886290.1332,1291158.4244,11.658062975071,102.542041751711,36.0524,55.8923
KOGD136,KOGD,2020.371585648148,136,-1356671.05300,6098368.12050,1280387.75110,47,886290.0501,1291158.4293,11.658063028808,102.542040991432,36.0528,55.8926
KOGD137,KOGD,2020.3743169398906,137,-1356671.06650,6098368.11930,1280387.74380,47,886290.0636,1291158.4220,11.658062960962,102.542041114677,36.0531,55.8929
KOGD138,KOGD,2020.3770501290226,138,-1356671.04990,6098368.11390,1280387.74810,47,886290.0485,1291158.4278,11.658063015246,102.542040976824,36.0453,55.8851
KOGD139,KOGD,2020.3797823694597,139,-1356671.06650,6098368.11570,1280387.74890,47,886290.0643,1291158.4277,11.658063012534,102.542041121846,36.0507,55.8905
KOGD140,KOGD,2020.3825146098968,140,-1356671.06210,6098368.12540,1280387.74960,47,886290.0579,1291158.4266,11.658063003181,102.542041063139,36.0591,55.8990
KOGD141,KOGD,2020.3852459016393,141,-1356671.12580,6098368.10030,1280387.74010,47,886290.1258,1291158.4203,11.658062938561,102.542041683383,36.0468,55.8866
KOGD142,KOGD,2020.387979090771,142,-1356671.03440,6098368.08710,1280387.74420,47,886290.0391,1291158.4298,11.658063034653,102.542040891439,36.0156,55.8554
KOGD143,KOGD,2020.390714177292,143,-1356670.38000,6098367.97860,1280387.76540,47,886289.4222,1291158.4931,11.658063675402,102.542035249192,35.7769,55.6168
KOGD144,KOGD,2020.394088683971,144,-1356671.05400,6098368.11550,1280387.74180,47,886290.0522,1291158.4212,11.658062954990,102.542041010342,36.0464,55.8862
KOGD145,KOGD,2020.396287758045,145,-1356671.07980,6098368.07830,1280387.74600,47,886290.0854,1291158.4319,11.658063048272,102.542041315395,36.0172,55.8570
KOGD147,KOGD,2020.401640292957,147,-1356671.06080,6098368.11760,1280387.74950,47,886290.0583,1291158.4281,11.658063016719,102.542041067035,36.0514,55.8912
KOGD148,KOGD,2020.4043715846994,148,-1356671.05320,6098368.11300,1280387.74460,47,886290.0520,1291158.4244,11.658062984555,102.542041008159,36.0444,55.8842
KOGD149,KOGD,2020.4071047738312,149,-1356671.08020,6098368.09670,1280387.74260,47,886290.0819,1291158.4249,11.658062985202,102.542041282331,36.0341,55.8740
KOGD150,KOGD,2020.4098370142683,150,-1356671.08010,6098368.10600,1280387.74080,47,886290.0798,1291158.4213,11.658062952723,102.542041262915,36.0427,55.8825
KOGD151,KOGD,2020.4125692547054,151,-1356671.02770,6098368.11530,1280387.74730,47,886290.0265,1291158.4274,11.658063014473,102.542040775297,36.0417,55.8815
KOGD153,KOGD,2020.41803373558,153,-1356671.06450,6098368.11530,1280387.74980,47,886290.0625,1291158.4287,11.658063022009,102.542041104739,36.0500,55.8899
KOGD154,KOGD,2020.4207650273224,154,-1356671.02840,6098368.13610,1280387.74800,47,886290.0227,1291158.4239,11.658062983304,102.542040740139,36.0619,55.9017
KOGD155,KOGD,2020.4235323694597,155,-1356671.13380,6098368.10220,1280387.74490,47,886290.1331,1291158.4243,11.658062974496,102.542041751216,36.0513,55.8911
KOGD156,KOGD,2020.4262304568913,156,-1356671.05650,6098368.12680,1280387.74630,47,886290.0522,1291158.4232,11.658062973689,102.542041010218,36.0586,55.8984
KOGD157,KOGD,2020.4289626973284,157,-1356671.11240,6098368.09640,1280387.73760,47,886290.1135,1291158.4190,11.658062928697,102.542041571190,36.0397,55.8795
KOGD158,KOGD,2020.4316949377655,158,-1356671.09010,6098368.12030,1280387.74400,47,886290.0865,1291158.4212,11.658062951588,102.542041323957,36.0591,55.8989
KOGD159,KOGD,2020.434427178203,159,-1356671.08140,6098368.11000,1280387.74410,47,886290.0802,1291158.4236,11.658062974291,102.542041266586,36.0474,55.8872
KOGD160,KOGD,2020.43715941864,160,-1356671.05850,6098368.10080,1280387.74650,47,886290.0597,1291158.4286,11.658063021028,102.542041079903,36.0342,55.8740
KOGD161,KOGD,2020.439894505161,161,-1356671.09080,6098368.11720,1280387.74870,47,886290.0878,1291158.4264,11.658062998449,102.542041336398,36.0572,55.8970
KOGD162,KOGD,2020.4426238995143,162,-1356671.10730,6098368.12330,1280387.75330,47,886290.1026,1291158.4292,11.658063021753,102.542041471961,36.0675,55.9073
KOGD163,KOGD,2020.4453561399514,163,-1356671.11820,6098368.09280,1280387.74070,47,886290.1199,1291158.4226,11.658062960261,102.542041630282,36.0381,55.8779
KOGD165,KOGD,2020.4508206208257,165,-1356671.08450,6098368.11030,1280387.74610,47,886290.0831,1291158.4255,11.658062990233,102.542041293741,36.0488,55.8886
KOGD168,KOGD,2020.4598559881604,168,-1356671.10130,6098368.12060,1280387.74890,47,886290.0973,1291158.4256,11.658062989992,102.542041423625,36.0628,55.9026
KOGD170,KOGD,2020.464480874317,170,-1356671.05820,6098368.11270,1280387.74430,47,886290.0569,1291158.4240,11.658062980450,102.542041053518,36.0451,55.8849
KOGD174,KOGD,2020.4754098360656,174,-1356671.09190,6098368.09090,1280387.73790,47,886290.0946,1291158.4211,11.658062949292,102.542041398623,36.0301,55.8699
KOGD175,KOGD,2020.4781430251974,175,-1356671.04140,6098368.10720,1280387.74240,47,886290.0417,1291158.4238,11.658062980100,102.542040914074,36.0359,55.8757
KOGD176,KOGD,2020.48087431694,176,-1356671.10090,6098368.10530,1280387.74350,47,886290.1003,1291158.4234,11.658062969624,102.542041450515,36.0470,55.8868
