id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR163,BOBR,2020.4453551912568,163,-1391662.84810,5971556.65950,1750910.64610,47,940888.5667,1777625.3096,16.038931327750,103.118549012053,151.4234,179.8417
BOBR164,BOBR,2020.448087431694,164,-1391662.86250,5971556.65730,1750910.64090,47,940888.5814,1777625.3045,16.038931279778,103.118549147767,151.4231,179.8414
BOBR165,BOBR,2020.450819672131,165,-1391662.84530,5971556.64980,1750910.63820,47,940888.5663,1777625.3047,16.038931284313,103.118549007144,151.4115,179.8299
BOBR166,BOBR,2020.4535519125684,166,-1391662.83730,5971556.63400,1750910.64040,47,940888.5619,1777625.3115,16.038931346371,103.118548967850,151.3956,179.8139
BOBR167,BOBR,2020.4562841530055,167,-1391662.85520,5971556.63210,1750910.63760,47,940888.5799,1777625.3086,16.038931316530,103.118549134778,151.3970,179.8153
BOBR168,BOBR,2020.4590163934427,168,-1391662.86670,5971556.64750,1750910.63810,47,940888.5877,1777625.3043,16.038931276910,103.118549206773,151.4140,179.8323
BOBR169,BOBR,2020.4617486338798,169,-1391662.85800,5971556.64040,1750910.63850,47,940888.5808,1777625.3070,16.038931302578,103.118549142657,151.4056,179.8239
BOBR170,BOBR,2020.464480874317,170,-1391662.85640,5971556.64850,1750910.64120,47,940888.5773,1777625.3075,16.038931307238,103.118549110917,151.4136,179.8319
BOBR171,BOBR,2020.4672140634486,171,-1391662.85420,5971556.64520,1750910.64050,47,940888.5759,1777625.3078,16.038931310430,103.118549097895,151.4098,179.8281
BOBR172,BOBR,2020.4699453551912,172,-1391662.85950,5971556.64110,1750910.63950,47,940888.5820,1777625.3077,16.038931308711,103.118549154823,151.4068,179.8252
BOBR174,BOBR,2020.4754098360656,174,-1391662.85860,5971556.64010,1750910.63770,47,940888.5814,1777625.3063,16.038931296020,103.118549148753,151.4052,179.8235
BOBR175,BOBR,2020.4781420765028,175,-1391662.86450,5971556.62650,1750910.63410,47,940888.5903,1777625.3063,16.038931294480,103.118549231290,151.3928,179.8111
BOBR176,BOBR,2020.48087431694,176,-1391662.86080,5971556.64840,1750910.64270,47,940888.5816,1777625.3088,16.038931318015,103.118549151171,151.4148,179.8332
BOBR177,BOBR,2020.483606557377,177,-1391662.86130,5971556.65930,1750910.64740,47,940888.5796,1777625.3103,16.038931332046,103.118549132604,151.4265,179.8448
BOBR178,BOBR,2020.4863387978141,178,-1391662.86560,5971556.63040,1750910.63620,47,940888.5904,1777625.3072,16.038931302612,103.118549233029,151.3973,179.8156
BOBR179,BOBR,2020.4890710382513,179,-1391662.84930,5971556.62400,1750910.63350,47,940888.5760,1777625.3071,16.038931303962,103.118549098264,151.3870,179.8053
BOBR180,BOBR,2020.4918032786886,180,-1391662.85350,5971556.64460,1750910.63620,47,940888.5755,1777625.3039,16.038931274941,103.118549092797,151.4079,179.8262
