id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI276,NKBI,2020.7541201806314,276,-1004107.41560,6237146.65090,874718.75780,47,516034.1272,877174.7565,7.935542140530,99.145478409217,-8.7816,12.5317
NKBI277,NKBI,2020.756844831512,277,-1004107.41190,6237146.64800,874718.75490,47,516034.1240,877174.7541,7.935542118868,99.145478380267,-8.7854,12.5279
NKBI278,NKBI,2020.7595694823922,278,-1004107.40520,6237146.64450,874718.75020,47,516034.1179,877174.7501,7.935542082420,99.145478325319,-8.7906,12.5228
NKBI279,NKBI,2020.7630768063145,279,-1004107.43360,6237146.63280,874718.75290,47,516034.1478,877174.7537,7.935542115385,99.145478596483,-8.7972,12.5162
NKBI280,NKBI,2020.765028271099,280,-1004107.41100,6237146.65810,874718.75260,47,516034.1215,877174.7505,7.935542086001,99.145478357649,-8.7760,12.5373
NKBI281,NKBI,2020.7677605115362,281,-1004107.41060,6237146.65780,874718.75190,47,516034.1211,877174.7498,7.935542080182,99.145478354499,-8.7765,12.5369
NKBI282,NKBI,2020.7704918032787,282,-1004107.43190,6237146.64220,874718.75050,47,516034.1446,877174.7501,7.935542082644,99.145478567710,-8.7886,12.5248
NKBI283,NKBI,2020.7733350409835,283,-1004107.41040,6237146.63690,874718.74980,47,516034.1243,877174.7506,7.935542087173,99.145478382836,-8.7972,12.5161
NKBI284,NKBI,2020.7759572328475,284,-1004107.40390,6237146.64660,874718.75540,47,516034.1163,877174.7549,7.935542126658,99.145478310651,-8.7880,12.5254
NKBI285,NKBI,2020.7786894732847,285,-1004107.40720,6237146.65740,874718.75100,47,516034.1179,877174.7490,7.935542073289,99.145478324632,-8.7775,12.5358
NKBI286,NKBI,2020.781421713722,286,-1004107.41490,6237146.63320,874718.74990,47,516034.1293,877174.7511,7.935542091736,99.145478428463,-8.8001,12.5132
NKBI287,NKBI,2020.7841539541591,287,-1004107.40500,6237146.65400,874718.74980,47,516034.1162,877174.7484,7.935542067170,99.145478309834,-8.7814,12.5320
NKBI288,NKBI,2020.7868861945963,288,-1004107.40780,6237146.65960,874718.75360,47,516034.1181,877174.7513,7.935542093743,99.145478326833,-8.7749,12.5384
NKBI289,NKBI,2020.7896174863388,289,-1004107.40990,6237146.66430,874718.75690,47,516034.1194,877174.7539,7.935542117086,99.145478338862,-8.7695,12.5438
NKBI290,NKBI,2020.792349726776,290,-1004107.37830,6237146.63700,874718.74880,47,516034.0926,877174.7503,7.935542084464,99.145478095264,-8.8023,12.5110
NKBI291,NKBI,2020.7950829159076,291,-1004107.39960,6237146.65460,874718.75810,47,516034.1108,877174.7566,7.935542141831,99.145478260617,-8.7805,12.5329
NKBI292,NKBI,2020.7978151563448,292,-1004107.38510,6237146.63580,874718.75060,47,516034.0995,877174.7521,7.935542100713,99.145478157882,-8.8022,12.5112
NKBI293,NKBI,2020.8005473967821,293,-1004107.41420,6237146.65190,874718.75320,47,516034.1256,877174.7518,7.935542098381,99.145478395239,-8.7815,12.5319
