id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
THAI210,THAI,2020.573771440498,210,-1150486.07450,6080853.92490,1537596.42150,47,685044.8216,1553154.1300,14.043005647173,100.713616527477,-7.2605,22.9974
THAI211,THAI,2020.576503680935,211,-1150486.09570,6080853.95630,1537596.43740,47,685044.8366,1553154.1371,14.043005710279,100.713616666285,-7.2229,23.0350
THAI212,THAI,2020.5792359213722,212,-1150486.11320,6080853.95670,1537596.42760,47,685044.8538,1553154.1269,14.043005616354,100.713616824789,-7.2217,23.0362
THAI307,THAI,2020.8396098967821,307,-1150485.81180,6080851.44630,1537596.45570,47,685045.0197,1553154.7675,14.043011395361,100.713618403639,-9.6622,20.5957
THAI339,THAI,2020.9271611262902,339,-1150486.11000,6080853.93120,1537596.42900,47,685044.8553,1553154.1345,14.043005684885,100.713616839567,-7.2463,23.0116
THAI340,THAI,2020.9289626973284,340,-1150486.12000,6080853.92040,1537596.42720,47,685044.8671,1553154.1349,14.043005688298,100.713616949121,-7.2552,23.0027
THAI342,THAI,2020.934427178203,342,-1150486.12000,6080853.92840,1537596.43180,47,685044.8656,1553154.1375,14.043005711393,100.713616935353,-7.2464,23.0114
THAI343,THAI,2020.93715941864,343,-1150486.12140,6080853.93640,1537596.43410,47,685044.8655,1553154.1377,14.043005713749,100.713616934319,-7.2380,23.0199
THAI344,THAI,2020.9398916590771,344,-1150486.12070,6080853.92990,1537596.42980,47,685044.8661,1553154.1351,14.043005690338,100.713616939139,-7.2454,23.0125
THAI345,THAI,2020.9426238995143,345,-1150486.11800,6080853.93370,1537596.43220,47,685044.8627,1553154.1367,14.043005704294,100.713616908038,-7.2417,23.0162
THAI346,THAI,2020.9453561399514,346,-1150486.11850,6080853.93000,1537596.42990,47,685044.8639,1553154.1353,14.043005691897,100.713616918954,-7.2457,23.0122
THAI347,THAI,2020.9480883803885,347,-1150486.11820,6080853.93980,1537596.43320,47,685044.8618,1553154.1362,14.043005699836,100.713616899358,-7.2356,23.0223
THAI348,THAI,2020.9508206208257,348,-1150486.11770,6080853.94490,1537596.43490,47,685044.8603,1553154.1366,14.043005703955,100.713616886033,-7.2304,23.0275
THAI349,THAI,2020.953552861263,349,-1150486.11910,6080853.92910,1537596.43130,47,685044.8646,1553154.1368,14.043005705867,100.713616925961,-7.2461,23.0118
THAI350,THAI,2020.9562851017001,350,-1150486.10770,6080853.94180,1537596.43100,47,685044.8511,1553154.1339,14.043005680517,100.713616800401,-7.2361,23.0218
THAI351,THAI,2020.9590182908319,351,-1150486.11940,6080853.93870,1537596.43470,47,685044.8631,1553154.1378,14.043005714869,100.713616912168,-7.2360,23.0218
THAI352,THAI,2020.961750531269,352,-1150486.11150,6080853.92690,1537596.42830,47,685044.8576,1553154.1348,14.043005687402,100.713616860612,-7.2503,23.0076
THAI353,THAI,2020.9644827717061,353,-1150486.11510,6080853.92420,1537596.43200,47,685044.8616,1553154.1389,14.043005724195,100.713616898007,-7.2513,23.0066
THAI354,THAI,2020.9672197556163,354,-1150486.11470,6080853.92350,1537596.42950,47,685044.8614,1553154.1366,14.043005703946,100.713616895574,-7.2526,23.0052
THAI355,THAI,2020.9699472525804,355,-1150486.11390,6080853.93040,1537596.43120,47,685044.8593,1553154.1366,14.043005704309,100.713616876421,-7.2458,23.0121
THAI356,THAI,2020.9726785443231,356,-1150486.11360,6080853.92720,1537596.43060,47,685044.8596,1553154.1368,14.043005706066,100.713616879199,-7.2490,23.0088
